16;industrial_complex;451.00;10.35;1950.00;5.60;0
16;industrial_complex;424.00;10.10;1939.00;3.44;0
16;industrial_complex;424.00;10.07;1940.00;4.64;0
16;industrial_complex;450.00;9.93;1931.00;2.48;0
16;industrial_complex;444.00;10.28;1956.00;4.05;0
16;industrial_complex;445.00;10.10;1939.00;0.43;0
16;air_base;439.00;9.90;1946.00;3.09;0
16;naval_base;453.00;9.50;1926.00;1.45;15779
16;naval_base;458.00;9.68;1950.00;0.86;15779
16;bunker;430.00;10.00;1929.00;5.16;0
16;bunker;436.00;10.18;1954.00;3.00;0
16;coastal_bunker;458.00;9.68;1950.00;0.86;0
16;coastal_bunker;450.00;9.93;1936.00;1.45;0
16;dockyard;454.00;9.65;1931.00;1.45;0
16;anti_air_building;458.00;10.70;1953.00;1.44;0
16;anti_air_building;435.00;10.10;1955.00;1.55;0
16;anti_air_building;427.00;10.15;1943.00;5.67;0
16;synthetic_refinery;439.00;10.10;1930.00;2.05;0
16;fuel_silo;429.00;10.10;1935.00;4.71;0
16;radar_station;438.00;9.93;1945.00;2.02;0
16;rocket_site;426.00;10.20;1944.00;4.11;0
16;nuclear_reactor;455.00;10.40;1951.00;0.50;0
17;arms_factory;550.00;10.38;1851.00;0.87;0
17;arms_factory;524.00;10.53;1845.00;4.99;0
17;arms_factory;568.00;9.93;1836.00;1.38;0
17;arms_factory;550.00;9.95;1841.00;4.04;0
17;arms_factory;556.00;10.20;1835.00;5.60;0
17;arms_factory;542.00;9.90;1849.00;3.44;0
17;industrial_complex;564.00;9.93;1833.00;4.64;0
17;industrial_complex;554.00;10.20;1847.00;2.48;0
17;industrial_complex;545.00;9.90;1839.00;4.05;0
17;industrial_complex;556.00;10.00;1832.00;0.43;0
17;industrial_complex;543.00;10.25;1837.00;3.09;0
17;industrial_complex;558.00;10.07;1829.00;6.11;0
17;air_base;539.00;9.90;1846.00;3.95;0
17;naval_base;572.00;9.50;1832.00;0.98;16537
17;naval_base;525.00;10.23;1848.00;-2.13;16603
17;naval_base;550.00;9.65;1829.00;0.00;15688
17;bunker;520.00;10.65;1845.00;0.94;0
17;bunker;564.00;10.00;1836.00;3.60;0
17;bunker;542.00;10.13;1834.00;1.44;0
17;coastal_bunker;557.00;9.80;1829.00;-0.17;0
17;coastal_bunker;517.00;10.68;1849.00;-2.13;0
17;coastal_bunker;553.00;9.90;1829.00;0.00;0
17;dockyard;546.00;9.50;1831.00;0.00;0
17;anti_air_building;541.00;9.98;1839.00;1.45;0
17;anti_air_building;562.00;9.90;1831.00;4.11;0
17;anti_air_building;539.00;10.20;1837.00;0.50;0
17;synthetic_refinery;549.00;10.07;1837.00;2.05;0
17;fuel_silo;535.00;10.15;1846.00;6.18;0
17;radar_station;545.00;9.93;1844.00;3.43;0
